delivery_id,distance_km,traffic_index,rainfall,rider_count,delayed
9373,13,9,1,39,1
9374,15,8,0,49,1
9375,22,9,1,21,1
9376,20,7,0,25,0
9377,7,9,1,40,1
9378,3,5,1,16,1
9379,2,9,0,48,1
9380,1,9,1,16,1
9381,8,4,1,33,1
9382,24,9,0,12,1
9383,20,9,1,36,1
9384,4,8,0,17,1
9385,20,7,0,16,0
9386,19,5,0,37,0
9387,11,2,0,16,0
9388,12,5,1,28,1
9389,12,9,0,5,1
9390,18,9,1,17,1
9391,9,4,1,20,1
9392,23,2,1,47,1
9393,17,6,1,7,1
9394,17,1,1,43,1
9395,20,8,1,15,1
9396,9,6,0,38,0
9397,17,4,1,19,1
9398,8,6,1,12,1
9399,17,6,1,30,1
9400,2,2,0,27,0
9401,5,2,0,48,0
9402,12,7,1,25,1
9403,16,8,0,14,1
9404,4,9,1,26,1
9405,19,3,0,16,0
9406,16,7,0,40,0
9407,11,6,1,31,1
9408,2,6,1,35,1
9409,20,8,1,6,1
9410,13,6,1,36,1
9411,19,9,1,6,1
9412,16,4,0,44,0
9413,18,5,0,11,0
9414,17,8,1,19,1
9415,8,4,1,6,1
9416,2,6,1,18,1
9417,9,9,1,46,1
9418,20,7,1,46,1
9419,19,8,0,29,1
9420,1,6,1,44,1
9421,23,1,0,30,0
9422,21,3,0,15,0
9423,24,4,1,36,1
9424,10,7,1,7,1
9425,7,9,0,22,1
9426,21,1,1,23,1
9427,20,2,0,48,0
9428,20,3,1,30,1
9429,15,8,0,5,1
9430,5,6,0,31,0
9431,21,1,0,44,0
9432,22,2,0,9,0
9433,18,4,0,8,0
9434,11,3,1,41,1
9435,14,4,0,46,0
9436,24,5,0,19,0
9437,2,8,1,13,1
9438,24,5,0,40,0
9439,7,9,1,9,1
9440,23,1,1,31,1
9441,7,7,0,49,0
9442,24,3,0,19,0
9443,10,7,0,26,0
9444,9,4,1,41,1
9445,17,3,1,44,1
9446,14,3,0,6,0
9447,19,2,0,48,0
9448,4,9,1,24,1
9449,7,7,1,30,1
9450,9,3,1,25,1
9451,14,3,1,10,1
9452,8,7,1,10,1
9453,10,5,0,36,0
9454,17,2,0,49,0
9455,11,2,0,30,0
9456,5,7,1,31,1
9457,7,9,0,7,1
9458,14,8,1,43,1
9459,7,7,0,7,0
9460,15,2,0,35,0
9461,20,2,1,12,1
9462,24,6,1,11,1
9463,6,9,1,16,1
9464,3,2,0,29,0
9465,20,7,0,10,0
9466,11,7,0,28,0
9467,3,7,0,23,0
9468,14,5,0,20,0
9469,23,1,1,9,1
9470,22,2,1,21,1
9471,4,9,1,44,1
9472,23,8,0,18,1
9473,14,7,0,44,0
9474,9,4,0,48,0
9475,8,2,0,19,0
9476,15,5,1,10,1
9477,23,8,0,30,1
9478,4,8,0,35,1
9479,13,4,1,40,1
9480,8,1,1,24,1
9481,4,5,1,27,1
9482,22,2,1,21,1
9483,6,7,0,47,0
9484,16,1,1,40,1
9485,9,1,0,49,0
9486,18,2,0,22,0
9487,14,9,1,9,1
9488,3,3,1,21,1
9489,22,8,0,27,1
9490,22,5,1,25,1
9491,6,7,0,17,0
9492,15,6,1,44,1
9493,12,6,0,44,0
9494,1,1,0,45,0
9495,6,3,1,33,1
9496,21,3,1,16,1
9497,7,1,0,37,0
9498,19,1,1,23,1
9499,5,8,0,47,1
9500,14,3,0,9,0
9501,16,5,1,12,1
9502,3,1,1,8,1
9503,24,6,0,12,0
9504,11,5,0,21,0
9505,5,1,0,41,0
9506,15,6,1,48,1
9507,2,3,0,14,0
9508,9,5,1,36,1
9509,19,3,1,21,1
9510,19,6,0,12,0
9511,5,1,0,6,0
9512,20,3,0,32,0
9513,23,9,0,21,1
9514,22,3,0,32,0
9515,11,8,0,36,1
9516,6,1,0,30,0
9517,11,2,0,38,0
9518,15,8,0,31,1
9519,4,4,0,12,0
9520,11,6,0,20,0
9521,10,2,1,25,1
9522,18,7,0,24,0
9523,2,1,1,20,1
9524,15,3,1,49,1
9525,23,9,0,36,1
9526,18,1,0,31,0
9527,10,2,1,8,1
9528,10,3,1,12,1
9529,7,6,1,13,1
9530,18,9,1,21,1
9531,20,8,1,32,1
9532,3,4,0,31,0
9533,7,1,0,5,0
9534,19,9,0,36,1
9535,21,9,0,41,1
9536,23,1,1,17,1
9537,1,9,1,33,1
9538,8,7,0,23,0
9539,17,3,0,44,0
9540,2,9,0,9,1
9541,13,5,0,46,0
9542,8,5,1,9,1
9543,12,2,0,30,0
9544,22,7,0,10,0
9545,10,6,0,29,0
9546,11,2,0,31,0
9547,23,6,0,15,0
9548,2,4,0,14,0
9549,7,8,0,9,1
9550,5,7,0,8,0
9551,1,2,1,38,1
9552,17,9,0,17,1
9553,4,5,0,47,0
9554,11,8,1,19,1
9555,1,6,0,31,0
9556,21,7,1,39,1
9557,22,5,0,7,0
9558,22,5,0,43,0
9559,23,9,0,37,1
9560,14,2,1,40,1
9561,4,5,0,42,0
9562,17,4,1,5,1
9563,1,8,0,27,1
9564,19,5,0,6,0
9565,10,7,0,41,0
9566,10,4,1,47,1
9567,4,7,0,30,0
9568,6,3,0,38,0
9569,11,3,0,11,0
9570,8,6,1,27,1
9571,8,2,1,11,1
9572,2,7,0,19,0
9573,3,9,0,15,1
9574,22,7,1,31,1
9575,16,1,0,25,0
9576,17,6,1,22,1
9577,13,2,0,9,0
9578,15,3,0,47,0
9579,13,9,1,10,1
9580,13,7,1,26,1
9581,22,8,0,17,1
9582,5,6,0,11,0
9583,11,5,1,48,1
9584,7,5,1,14,1
9585,11,2,0,17,0
9586,13,3,0,36,0
9587,5,9,0,13,1
9588,1,1,1,27,1
9589,1,2,0,43,0
9590,22,4,0,24,0
9591,15,7,0,6,0
9592,10,4,1,45,1
9593,15,6,0,36,0
9594,21,9,0,36,1
9595,24,8,1,15,1
9596,16,6,1,11,1
9597,1,5,0,43,0
9598,17,4,0,15,0
9599,22,6,1,38,1
9600,11,5,0,30,0
9601,9,9,0,7,1
9602,24,3,1,39,1
9603,3,5,1,39,1
9604,11,7,1,10,1
9605,20,6,0,31,0
9606,2,7,1,20,1
9607,22,2,1,45,1
9608,9,3,1,21,1
9609,9,2,0,46,0
9610,23,7,0,44,0
9611,11,5,1,45,1
9612,5,2,1,34,1
9613,11,1,0,28,0
9614,2,7,0,39,0
9615,5,3,1,43,1
9616,17,8,1,24,1
9617,3,7,0,31,0
9618,2,7,1,14,1
9619,23,7,1,49,1
9620,5,1,0,18,0
9621,18,3,1,21,1
9622,8,2,0,10,0
9623,19,8,0,9,1
9624,21,8,0,7,1
9625,10,6,0,44,0
9626,14,8,0,16,1
9627,23,9,1,10,1
9628,19,3,1,21,1
9629,6,3,1,14,1
9630,18,6,0,46,0
9631,24,6,1,10,1
9632,17,7,0,28,0
9633,12,8,1,12,1
9634,18,3,1,43,1
9635,24,7,1,48,1
9636,14,1,0,43,0
9637,12,7,0,18,0
9638,17,4,1,28,1
9639,18,9,1,6,1
9640,11,7,1,46,1
9641,4,1,1,7,1
9642,7,8,0,45,1
9643,23,6,0,26,0
9644,7,6,1,20,1
9645,16,7,1,32,1
9646,16,2,0,27,0
9647,22,4,0,36,0
9648,2,9,1,11,1
9649,11,5,0,12,0
9650,21,5,1,46,1
9651,1,4,1,17,1
9652,20,7,0,35,0
9653,20,2,0,18,0
9654,10,2,0,20,0
9655,2,2,0,48,0
9656,13,2,0,28,0
9657,4,9,0,46,1
9658,18,5,0,21,0
9659,6,4,1,23,1
9660,18,3,1,48,1
9661,7,1,0,46,0
9662,2,7,0,42,0
9663,3,7,1,10,1
9664,2,2,1,39,1
9665,2,4,1,33,1
9666,12,4,1,25,1
9667,10,8,0,42,1
9668,7,6,1,17,1
9669,18,6,1,10,1
9670,6,6,1,42,1
9671,13,6,1,6,1
9672,14,9,0,39,1
9673,3,1,0,34,0
9674,1,7,1,17,1
9675,20,3,0,48,0
9676,2,8,0,46,1
9677,13,5,0,6,0
9678,8,6,0,24,0
9679,22,5,1,20,1
9680,17,1,0,36,0
9681,3,6,1,19,1
9682,9,6,0,36,0
9683,2,8,0,31,1
9684,7,8,0,36,1
9685,6,9,0,28,1
9686,19,5,1,44,1
9687,8,3,0,48,0
9688,3,3,1,20,1
9689,1,1,1,27,1
9690,14,8,1,19,1
9691,16,7,1,38,1
9692,16,7,1,14,1
9693,2,8,0,43,1
9694,9,3,0,27,0
9695,13,9,1,40,1
9696,21,7,1,29,1
9697,18,5,1,36,1
9698,17,2,0,27,0
9699,22,6,0,17,0
9700,20,6,0,30,0
9701,12,7,1,24,1
9702,21,7,1,15,1
9703,15,4,0,14,0
9704,4,4,0,10,0
9705,22,8,0,35,1
9706,11,9,0,11,1
9707,5,2,1,48,1
9708,14,7,1,19,1
9709,15,6,1,44,1
9710,2,4,0,46,0
9711,15,7,1,25,1
9712,12,4,1,38,1
9713,9,5,0,14,0
9714,18,9,1,31,1
9715,9,3,1,24,1
9716,23,6,1,28,1
9717,2,3,1,7,1
9718,12,1,1,49,1
9719,5,3,0,30,0
9720,6,3,0,33,0
9721,2,7,1,47,1
9722,3,7,0,43,0
9723,14,8,1,8,1
9724,9,7,1,46,1
9725,13,9,0,27,1
9726,21,7,0,43,0
9727,15,7,1,10,1
9728,6,6,1,16,1
9729,11,5,1,8,1
9730,19,6,1,21,1
9731,5,1,1,27,1
9732,12,4,0,25,0
9733,24,5,0,24,0
9734,11,7,1,9,1
9735,4,3,0,24,0
9736,16,7,1,12,1
9737,24,4,1,30,1
9738,15,4,0,24,0
9739,7,8,1,24,1
9740,16,7,0,46,0
9741,23,1,1,39,1
9742,13,7,0,29,0
9743,22,1,1,41,1
9744,6,7,1,20,1
9745,17,7,0,31,0
9746,2,4,1,24,1
9747,1,8,1,27,1
9748,24,4,0,42,0
9749,9,2,0,11,0
9750,2,5,0,49,0
9751,4,9,1,19,1
9752,3,8,0,49,1
9753,22,2,0,39,0
9754,4,7,1,47,1
9755,16,8,1,48,1
9756,15,5,0,44,0
9757,8,7,1,14,1
9758,8,6,1,13,1
9759,19,9,0,39,1
9760,9,3,0,15,0
9761,16,5,1,48,1
9762,17,3,1,30,1
9763,18,3,1,25,1
9764,24,5,1,17,1
9765,8,5,0,5,0
9766,13,6,0,5,0
9767,3,1,1,29,1
9768,6,7,0,22,0
9769,10,1,0,30,0
9770,11,4,0,16,0
9771,2,9,1,39,1
9772,10,4,1,46,1
9773,2,2,1,27,1
9774,22,7,1,9,1
9775,20,2,1,11,1
9776,16,7,0,34,0
9777,24,8,1,49,1
9778,10,6,1,37,1
9779,14,6,0,14,0
9780,19,3,1,15,1
9781,23,9,0,44,1
9782,16,4,0,30,0
9783,16,8,0,43,1
9784,14,6,0,44,0
9785,14,9,1,29,1
9786,9,4,1,19,1
9787,23,4,1,43,1
9788,1,9,0,45,1
9789,10,3,1,24,1
9790,13,7,1,28,1
9791,9,5,1,28,1
9792,9,3,0,33,0
9793,7,3,1,34,1
9794,3,1,1,33,1
9795,2,9,1,34,1
9796,6,9,1,21,1
9797,13,1,0,20,0
9798,8,8,0,21,1
9799,11,7,1,40,1
9800,14,9,0,40,1
9801,21,6,0,11,0
9802,14,4,0,38,0
9803,18,7,1,12,1
9804,3,6,0,44,0
9805,10,1,1,15,1
9806,21,4,0,28,0
9807,13,2,0,38,0
9808,21,6,0,10,0
9809,7,1,0,31,0
9810,4,8,1,40,1
9811,23,3,1,12,1
9812,5,1,0,6,0
9813,8,1,0,23,0
9814,19,5,0,19,0
9815,22,3,0,9,0
9816,21,3,0,7,0
9817,3,9,1,10,1
9818,7,8,0,8,1
9819,9,5,0,45,0
9820,7,7,1,13,1
9821,20,9,1,41,1
9822,12,7,0,27,0
9823,16,6,1,12,1
9824,22,6,1,28,1
9825,12,6,1,46,1
9826,6,3,0,44,0
9827,4,1,1,39,1
9828,22,6,0,18,0
9829,14,1,0,38,0
9830,3,3,1,33,1
9831,20,8,1,10,1
9832,13,2,0,49,0
9833,13,8,1,11,1
9834,9,5,1,13,1
9835,19,8,1,35,1
9836,4,2,1,37,1
9837,22,1,0,43,0
9838,21,3,0,13,0
9839,14,7,0,45,0
9840,8,4,0,39,0
9841,23,4,1,21,1
9842,5,7,0,18,0
9843,22,7,1,22,1
9844,19,5,1,16,1
9845,11,6,0,43,0
9846,14,7,1,38,1
9847,4,9,1,33,1
9848,14,6,0,24,0
9849,13,2,1,19,1
9850,18,4,0,38,0
9851,12,5,1,14,1
9852,24,5,0,21,0
9853,4,6,0,7,0
9854,9,1,1,5,1
9855,7,6,1,47,1
9856,7,7,1,14,1
9857,24,9,1,43,1
9858,20,9,1,44,1
9859,13,2,0,38,0
9860,7,7,1,38,1
9861,16,1,1,6,1
9862,21,7,1,26,1
9863,17,4,0,21,0
9864,8,5,0,41,0
9865,19,2,0,18,0
9866,3,9,0,49,1
9867,6,3,0,35,0
9868,21,5,1,41,1
9869,14,6,1,38,1
9870,20,5,1,45,1
9871,14,5,1,13,1
9872,23,9,0,43,1
9873,21,4,1,7,1
9874,8,2,0,19,0
9875,10,3,0,26,0
9876,14,8,1,24,1
9877,4,4,0,38,0
9878,11,9,1,33,1
9879,9,4,1,32,1
9880,6,7,0,30,0
9881,7,9,1,37,1
9882,20,2,1,32,1
9883,4,6,1,33,1
9884,12,1,1,10,1
9885,9,2,0,14,0
9886,13,8,0,43,1
9887,15,4,0,22,0
9888,1,3,0,11,0
9889,14,5,1,30,1
9890,14,6,1,9,1
9891,4,4,1,27,1
9892,22,4,0,28,0
9893,4,1,0,5,0
9894,15,3,0,16,0
9895,3,3,1,9,1
9896,19,2,1,48,1
9897,10,9,1,7,1
9898,15,3,0,43,0
9899,9,5,1,35,1
9900,14,4,0,20,0
9901,10,7,1,15,1
9902,4,6,0,37,0
9903,17,2,1,18,1
9904,24,1,0,33,0
9905,1,1,1,13,1
9906,16,3,1,16,1
9907,12,1,1,43,1
9908,24,3,1,45,1
9909,1,3,0,21,0
9910,8,2,1,42,1
9911,3,2,0,37,0
9912,21,6,1,49,1
9913,1,9,0,12,1
9914,22,6,1,36,1
9915,5,9,1,5,1
9916,21,3,0,10,0
9917,7,8,0,41,1
9918,11,5,1,13,1
9919,11,3,0,19,0
9920,8,7,1,45,1
9921,1,5,0,28,0
9922,14,3,0,46,0
9923,16,6,1,8,1
9924,19,3,0,8,0
9925,9,5,0,49,0
9926,4,5,0,33,0
9927,19,5,0,37,0
9928,4,9,1,25,1
9929,15,8,0,22,1
9930,9,3,1,15,1
9931,8,9,0,37,1
9932,18,8,1,13,1
9933,15,6,1,47,1
9934,23,8,0,17,1
9935,5,3,1,25,1
9936,18,8,1,39,1
9937,7,3,0,29,0
9938,2,9,0,34,1
9939,6,4,1,42,1
9940,17,8,0,26,1
9941,2,8,0,11,1
9942,20,2,0,19,0
9943,15,1,1,43,1
9944,22,6,0,26,0
9945,22,1,0,49,0
9946,13,9,0,43,1
9947,18,6,0,23,0
9948,20,5,1,24,1
9949,14,8,0,38,1
9950,14,8,0,13,1
9951,8,9,1,18,1
9952,19,2,1,31,1
9953,22,3,0,21,0
9954,6,7,1,13,1
9955,19,5,0,12,0
9956,8,3,0,18,0
9957,20,8,1,41,1
9958,13,9,1,22,1
9959,22,3,1,13,1
9960,1,9,1,35,1
9961,2,9,0,45,1
9962,5,4,0,24,0
9963,9,7,0,29,0
9964,24,6,0,44,0
9965,1,7,0,40,0
9966,20,7,1,33,1
9967,7,5,1,36,1
9968,2,1,0,5,0
9969,21,9,0,10,1
9970,4,4,1,19,1
9971,20,3,1,48,1
9972,17,6,1,38,1
9973,19,1,1,48,1
9974,6,7,0,37,0
9975,15,2,1,6,1
9976,23,2,1,40,1
9977,11,7,1,36,1
9978,14,1,1,38,1
9979,15,5,0,15,0
9980,9,1,1,25,1
9981,18,6,1,15,1
9982,1,7,0,19,0
9983,5,3,0,26,0
9984,23,2,1,12,1
9985,16,5,0,21,0
9986,23,8,0,22,1
9987,24,5,1,37,1
9988,5,5,1,22,1
9989,14,1,0,9,0
9990,22,8,0,40,1
9991,19,4,0,31,0
9992,5,8,0,25,1
9993,24,6,1,29,1
9994,15,6,0,30,0
9995,13,8,0,24,1
9996,24,6,0,14,0
9997,15,5,0,13,0
9998,24,3,1,45,1
9999,7,7,0,20,0
10000,16,4,1,42,1
10001,6,6,1,6,1
10002,1,1,1,44,1
10003,16,9,1,27,1
10004,23,7,1,5,1
10005,24,1,0,34,0
10006,7,5,0,5,0
10007,23,2,1,21,1
10008,21,7,0,26,0
10009,12,8,1,37,1
10010,5,5,1,40,1
10011,8,5,1,13,1
10012,17,1,0,14,0
10013,12,5,1,27,1
10014,4,1,1,18,1
10015,12,3,0,40,0
10016,5,1,1,39,1
10017,7,3,0,41,0
10018,18,9,1,41,1
10019,5,8,1,37,1
10020,18,1,1,41,1
10021,3,1,1,32,1
10022,23,5,1,26,1
10023,5,7,0,46,0
10024,19,3,1,29,1
10025,24,5,1,5,1
10026,23,7,1,13,1
10027,4,6,1,19,1
10028,13,9,0,34,1
10029,20,4,0,19,0
10030,21,2,1,18,1
10031,15,8,1,31,1
10032,17,6,1,44,1
10033,20,6,1,44,1
10034,23,5,1,46,1
10035,3,3,1,24,1
10036,10,9,1,9,1
10037,23,1,0,20,0
10038,13,7,1,36,1
10039,12,2,0,40,0
10040,10,9,1,16,1
10041,8,5,1,37,1
10042,2,7,0,43,0
10043,9,3,0,36,0
10044,8,6,1,15,1
10045,5,2,0,11,0
10046,16,6,1,11,1
10047,21,7,1,40,1
10048,5,3,1,25,1
10049,11,5,1,5,1
10050,16,7,1,40,1
10051,6,6,0,27,0
10052,18,6,1,11,1
10053,3,1,0,5,0
10054,12,6,0,20,0
10055,11,9,0,46,1
10056,1,3,0,8,0
10057,7,7,0,40,0
10058,19,2,0,19,0
10059,10,1,1,47,1
10060,17,8,1,13,1
10061,24,5,0,40,0
10062,2,7,1,38,1
10063,7,3,0,28,0
10064,6,9,0,45,1
10065,15,1,1,20,1
10066,17,2,0,47,0
10067,15,9,0,24,1
10068,2,2,1,11,1
10069,3,9,0,6,1
10070,12,9,1,20,1
10071,15,2,1,9,1
10072,4,2,0,18,0
10073,8,4,1,11,1
10074,4,8,1,31,1
10075,24,5,0,22,0
10076,21,3,0,21,0
10077,13,7,1,40,1
10078,3,7,1,46,1
10079,7,3,0,16,0
10080,13,3,1,12,1
10081,23,8,1,19,1
10082,16,9,0,48,1
10083,17,5,1,14,1
10084,13,5,0,42,0
10085,19,8,1,6,1
10086,21,9,1,17,1
10087,20,8,0,44,1
10088,13,3,1,45,1
10089,17,6,0,25,0
10090,12,6,0,27,0
10091,17,4,1,16,1
10092,10,5,1,24,1
10093,21,5,1,30,1
10094,6,5,1,38,1
10095,11,8,0,39,1
10096,24,4,1,35,1
10097,12,6,1,47,1
10098,5,5,1,25,1
10099,10,9,0,27,1
10100,2,4,1,17,1
10101,24,7,1,24,1
10102,4,2,1,17,1
10103,23,1,0,28,0
10104,23,6,1,13,1
10105,9,8,0,21,1
10106,23,5,0,15,0
10107,12,8,1,16,1
10108,1,8,1,49,1
10109,12,7,0,10,0
10110,11,5,1,27,1
10111,10,7,0,43,0
10112,12,5,0,47,0
10113,13,2,0,11,0
10114,1,7,1,38,1
10115,4,3,1,14,1
10116,6,8,1,12,1
10117,6,9,1,10,1
10118,21,4,0,14,0
10119,3,7,0,28,0
10120,5,7,0,35,0
10121,7,5,1,11,1
10122,8,6,0,34,0
10123,7,9,1,26,1
10124,22,2,0,42,0
10125,11,4,1,6,1
10126,6,6,0,17,0
10127,7,5,0,9,0
10128,14,5,1,40,1
10129,22,1,0,43,0
10130,17,9,0,29,1
10131,9,7,0,30,0
10132,10,2,1,10,1
10133,18,8,0,11,1
10134,15,4,0,31,0
10135,19,5,0,16,0
10136,17,3,1,49,1
10137,16,8,0,30,1
10138,1,9,0,38,1
10139,16,4,0,42,0
10140,10,4,1,13,1
10141,13,6,1,15,1
10142,24,2,0,8,0
10143,16,7,1,8,1
10144,24,6,1,35,1
10145,17,8,0,16,1
10146,6,1,0,5,0
10147,7,4,1,9,1
10148,22,8,0,49,1
10149,23,2,0,24,0
10150,18,2,0,49,0
10151,8,8,0,49,1
10152,18,3,0,12,0
10153,14,6,0,27,0
10154,20,3,0,48,0
10155,17,2,1,12,1
10156,7,6,0,27,0
10157,9,8,0,47,1
10158,19,3,0,23,0
10159,12,5,1,15,1
10160,11,8,0,38,1
10161,14,4,1,17,1
10162,17,4,1,11,1
10163,1,7,1,27,1
10164,3,6,0,35,0
10165,14,4,0,8,0
10166,3,6,0,44,0
10167,22,9,0,15,1
10168,19,3,0,49,0
10169,12,8,1,36,1
10170,24,4,0,34,0
10171,24,1,1,29,1
10172,20,6,1,25,1
10173,6,3,0,46,0
10174,13,8,1,37,1
10175,4,9,0,19,1
10176,5,7,1,27,1
10177,14,7,0,27,0
10178,9,1,1,5,1
10179,4,8,1,9,1
10180,5,4,0,14,0
10181,12,8,1,30,1
10182,6,3,1,8,1
10183,20,4,0,49,0
10184,13,7,0,31,0
10185,1,3,1,28,1
10186,22,1,0,24,0
10187,4,9,1,34,1
10188,12,4,0,43,0
10189,20,4,0,5,0
10190,17,2,1,25,1
10191,9,1,0,40,0
10192,3,6,0,49,0
10193,16,2,0,41,0
10194,18,4,1,30,1
10195,12,8,1,46,1
10196,22,2,1,30,1
10197,24,2,0,45,0
10198,23,9,0,15,1
10199,16,4,1,12,1
10200,8,3,1,43,1
10201,18,1,1,49,1
10202,15,1,0,47,0
10203,4,1,0,47,0
10204,2,4,1,17,1
10205,16,6,1,22,1
10206,5,3,0,23,0
10207,16,8,1,18,1
10208,2,1,1,29,1
10209,15,2,0,31,0
10210,2,8,0,13,1
10211,15,1,0,35,0
10212,12,5,1,15,1
10213,11,2,1,27,1
10214,1,4,1,8,1
10215,11,9,0,15,1
10216,15,4,0,39,0
10217,21,6,0,22,0
10218,13,2,1,27,1
10219,4,7,0,44,0
10220,15,2,0,22,0
10221,15,6,0,16,0
10222,5,9,1,27,1
10223,22,5,1,34,1
10224,9,3,0,31,0
10225,23,1,1,12,1
10226,2,8,1,39,1
10227,15,3,1,11,1
10228,7,8,1,19,1
10229,22,9,0,19,1
10230,15,8,1,49,1
10231,5,1,1,39,1
10232,5,8,0,21,1
10233,19,8,1,34,1
10234,17,6,0,12,0
10235,7,4,0,9,0
10236,12,3,1,32,1
10237,20,8,1,12,1
10238,23,3,1,44,1
10239,20,3,0,47,0
10240,9,7,0,15,0
10241,8,3,1,17,1
10242,22,1,0,7,0
10243,12,7,0,42,0
10244,19,5,0,30,0
10245,15,2,1,22,1
10246,15,5,1,8,1
10247,6,3,0,41,0
10248,10,1,0,6,0
10249,15,4,1,11,1
10250,6,2,0,44,0
10251,22,2,1,38,1
10252,8,6,0,23,0
10253,12,2,0,11,0
10254,18,9,0,42,1
10255,2,3,1,12,1
10256,15,6,1,38,1
10257,2,5,0,30,0
10258,5,4,0,40,0
10259,3,7,0,6,0
10260,18,7,0,12,0
10261,1,2,0,14,0
10262,8,2,0,15,0
10263,5,7,1,43,1
10264,4,1,1,9,1
10265,13,5,1,29,1
10266,14,7,0,21,0
10267,11,7,0,42,0
10268,16,4,0,39,0
10269,14,4,0,41,0
10270,3,8,0,28,1
10271,2,7,0,17,0
10272,2,4,0,43,0
10273,9,2,0,33,0
10274,12,8,1,19,1
10275,13,8,1,49,1
10276,6,9,0,23,1
10277,23,1,1,6,1
10278,21,7,1,18,1
10279,4,6,1,12,1
10280,16,6,0,26,0
10281,8,5,1,36,1
10282,24,7,0,40,0
10283,14,5,0,20,0
10284,8,1,1,47,1
10285,7,2,0,28,0
10286,5,6,1,14,1
10287,2,9,1,19,1
10288,16,2,1,36,1
10289,13,9,0,23,1
10290,1,1,1,14,1
10291,13,6,1,47,1
10292,19,9,0,11,1
10293,15,8,0,28,1
10294,9,8,1,37,1
10295,10,1,1,42,1
10296,12,8,0,17,1
10297,17,6,1,30,1
10298,8,3,0,6,0
10299,20,7,0,23,0
10300,18,8,1,11,1
10301,1,7,1,28,1
10302,16,6,0,23,0
10303,8,5,0,11,0
10304,1,2,0,38,0
10305,3,7,1,42,1
10306,2,8,1,5,1
10307,12,6,0,12,0
10308,16,8,1,49,1
10309,11,5,0,47,0
10310,23,7,1,15,1
10311,5,9,1,16,1
10312,13,3,0,29,0
10313,24,1,1,17,1
10314,11,1,1,40,1
10315,2,8,1,21,1
10316,8,2,1,19,1
10317,5,2,1,28,1
10318,24,8,0,22,1
10319,23,3,0,36,0
10320,9,6,0,26,0
10321,23,9,0,15,1
10322,6,9,0,39,1
10323,3,7,0,39,0
10324,17,2,0,42,0
10325,8,6,0,31,0
10326,5,7,0,36,0
10327,13,3,0,14,0
10328,2,8,0,23,1
10329,24,9,1,5,1
10330,18,9,1,20,1
10331,23,1,1,14,1
10332,12,9,0,12,1
10333,9,8,1,44,1
10334,10,4,0,47,0
10335,1,8,0,46,1
10336,15,3,0,17,0
10337,3,9,0,39,1
10338,3,5,0,8,0
10339,19,4,1,29,1
10340,20,5,0,47,0
10341,14,5,0,29,0
10342,10,7,0,47,0
10343,23,8,1,33,1
10344,20,4,0,20,0
10345,22,1,0,13,0
10346,23,6,0,6,0
10347,18,1,1,21,1
10348,22,5,0,15,0
10349,13,2,0,11,0
10350,6,1,1,28,1
10351,3,4,0,6,0
10352,24,6,1,34,1
10353,6,6,0,43,0
10354,6,9,0,6,1
10355,17,4,1,27,1
10356,3,6,1,26,1
10357,21,5,1,41,1
10358,15,9,1,15,1
10359,10,8,0,25,1
10360,24,4,1,18,1
10361,18,9,1,15,1
10362,15,5,0,40,0
10363,7,6,0,10,0
10364,3,3,1,10,1
10365,21,2,0,22,0
10366,14,9,1,27,1
10367,23,6,0,24,0
10368,11,3,1,10,1
10369,17,9,1,9,1
10370,11,5,1,41,1
10371,8,4,1,49,1
10372,6,9,0,41,1
10373,3,3,1,35,1
10374,13,8,0,30,1
10375,9,4,0,48,0
10376,8,5,0,31,0
10377,13,1,0,13,0
10378,1,2,1,45,1
10379,5,2,0,10,0
10380,11,4,1,30,1
10381,22,3,1,49,1
10382,13,6,0,30,0
10383,18,4,1,5,1
10384,24,9,0,22,1
10385,22,7,0,22,0
10386,14,9,1,46,1
10387,17,2,1,25,1
10388,1,8,0,20,1
10389,8,1,0,30,0
10390,5,5,1,41,1
10391,18,2,0,19,0
10392,12,9,0,17,1
10393,13,2,0,7,0
10394,19,4,0,18,0
10395,13,2,0,41,0
10396,16,3,1,19,1
10397,2,1,1,20,1
10398,3,3,0,41,0
10399,17,4,1,42,1
10400,1,3,0,40,0
10401,15,8,1,5,1
10402,20,3,1,28,1
10403,7,3,1,15,1
10404,6,3,1,25,1
10405,11,9,1,7,1
10406,8,8,0,17,1
10407,3,8,0,26,1
10408,20,2,0,18,0
10409,15,2,0,15,0
10410,2,1,0,49,0
10411,15,3,0,41,0
10412,8,8,1,14,1
10413,18,7,0,38,0
10414,16,6,1,39,1
10415,19,8,0,32,1
10416,24,9,1,6,1
10417,19,9,0,31,1
10418,4,4,1,34,1
10419,11,8,0,10,1
10420,8,3,0,48,0
10421,10,1,0,26,0
10422,13,9,1,20,1
10423,8,3,1,44,1
10424,15,2,0,33,0
10425,20,1,1,44,1
10426,21,2,1,31,1
10427,13,4,1,42,1
10428,9,9,0,42,1
10429,6,7,0,7,0
10430,12,5,1,12,1
10431,4,2,0,26,0
10432,11,4,1,39,1
10433,15,5,1,14,1
10434,2,7,0,43,0
10435,8,7,1,25,1
10436,21,1,1,48,1
10437,4,1,0,8,0
10438,16,7,0,48,0
10439,23,4,0,49,0
10440,2,4,0,29,0
10441,14,6,1,21,1
10442,2,9,0,18,1
10443,19,7,1,20,1
10444,15,6,1,10,1
10445,11,8,0,37,1
10446,3,6,1,19,1
