order_id,order_date,city,zone,product,quantity,revenue
22781,2025-01-25,Delhi,North,Rice,10,740
22782,2025-11-27,Pune,South,Milk,16,2336
22783,2025-06-10,Chandigarh,East,Eggs,8,400
22784,2025-07-10,Mumbai,East,Rice,7,497
22785,2025-08-21,Bangalore,South,Rice,1,147
22786,2025-12-15,Delhi,East,Milk,19,2242
22787,2025-11-29,Chandigarh,North,Milk,1,95
22788,2025-10-09,Chandigarh,North,Vegetables,8,992
22789,2025-07-12,Pune,East,Rice,2,264
22790,2025-08-12,Bangalore,East,Eggs,2,264
22791,2025-06-19,Delhi,West,Rice,1,110
22792,2025-01-25,Bangalore,East,Vegetables,18,1512
22793,2025-01-22,Delhi,North,Rice,16,1776
22794,2025-12-15,Mumbai,South,Vegetables,11,561
22795,2025-12-31,Pune,South,Vegetables,18,936
22796,2025-12-02,Delhi,West,Vegetables,2,100
22797,2025-01-26,Delhi,West,Vegetables,18,1710
22798,2025-06-23,Delhi,South,Bread,14,1526
22799,2025-03-03,Bangalore,East,Bread,1,144
22800,2025-11-29,Chandigarh,South,Bread,15,1680
22801,2025-08-25,Delhi,East,Vegetables,5,540
22802,2025-06-01,Mumbai,East,Milk,15,1575
22803,2025-04-13,Bangalore,South,Rice,14,1288
22804,2025-08-23,Pune,South,Eggs,17,2227
22805,2025-07-02,Pune,South,Bread,14,1036
22806,2025-02-12,Pune,South,Milk,10,610
22807,2025-10-15,Mumbai,East,Bread,13,858
22808,2025-04-19,Chandigarh,East,Bread,5,695
22809,2025-07-28,Bangalore,West,Milk,8,952
22810,2025-07-07,Delhi,East,Eggs,4,252
22811,2025-04-14,Mumbai,North,Rice,3,369
22812,2025-12-11,Chandigarh,North,Rice,18,1260
22813,2025-01-19,Delhi,East,Bread,3,354
22814,2025-12-21,Chandigarh,East,Milk,18,1188
22815,2025-02-02,Bangalore,North,Eggs,14,1764
22816,2025-07-12,Pune,South,Milk,12,1464
22817,2025-01-23,Delhi,South,Vegetables,15,840
22818,2025-01-10,Delhi,South,Bread,17,1360
22819,2025-02-02,Chandigarh,North,Eggs,12,1032
22820,2025-11-24,Chandigarh,North,Rice,12,1152
22821,2025-04-01,Bangalore,South,Bread,11,1188
22822,2025-01-18,Delhi,East,Eggs,1,105
22823,2025-03-27,Pune,South,Eggs,15,1665
22824,2025-12-22,Bangalore,West,Vegetables,1,109
22825,2025-04-25,Delhi,West,Rice,10,950
22826,2025-10-18,Bangalore,West,Rice,18,1440
22827,2025-08-05,Chandigarh,East,Rice,1,144
22828,2025-04-17,Mumbai,West,Milk,15,1800
22829,2025-01-25,Pune,South,Milk,2,204
22830,2025-06-09,Bangalore,South,Milk,5,250
22831,2025-03-15,Pune,North,Vegetables,4,568
22832,2025-07-29,Chandigarh,East,Milk,6,792
22833,2025-11-03,Pune,North,Bread,18,1512
22834,2025-09-15,Pune,North,Eggs,11,550
22835,2025-11-23,Bangalore,West,Bread,7,539
22836,2025-10-31,Mumbai,East,Rice,12,1488
22837,2025-07-17,Delhi,North,Milk,16,1808
22838,2025-05-06,Chandigarh,North,Bread,8,1144
22839,2025-12-02,Pune,North,Vegetables,7,441
22840,2025-01-19,Mumbai,West,Vegetables,14,1946
22841,2025-11-20,Mumbai,North,Bread,12,1608
22842,2025-01-22,Delhi,South,Milk,17,2448
22843,2025-11-14,Mumbai,North,Rice,2,216
22844,2025-02-07,Chandigarh,East,Milk,6,420
22845,2025-01-24,Chandigarh,South,Eggs,14,728
22846,2025-01-04,Bangalore,East,Rice,10,1220
22847,2025-06-24,Bangalore,South,Eggs,9,999
22848,2025-03-16,Chandigarh,West,Bread,1,64
22849,2025-07-04,Chandigarh,North,Bread,7,770
22850,2025-04-16,Delhi,East,Eggs,10,800
22851,2025-03-13,Mumbai,West,Vegetables,4,252
22852,2025-01-12,Bangalore,East,Eggs,9,1278
22853,2025-01-05,Delhi,South,Milk,12,1428
22854,2025-12-09,Delhi,South,Rice,17,2329
22855,2025-04-11,Mumbai,East,Rice,6,876
22856,2025-10-21,Pune,North,Milk,14,1890
22857,2025-03-30,Mumbai,North,Bread,11,1375
22858,2025-03-03,Pune,North,Rice,13,1092
22859,2025-03-22,Mumbai,East,Bread,4,380
22860,2025-11-02,Pune,East,Vegetables,11,869
22861,2025-06-04,Mumbai,South,Vegetables,7,910
22862,2025-06-25,Delhi,North,Vegetables,15,2160
22863,2025-11-29,Mumbai,North,Vegetables,19,1824
22864,2025-11-28,Mumbai,South,Rice,15,1755
22865,2025-08-27,Pune,South,Bread,8,1040
22866,2025-09-03,Chandigarh,North,Vegetables,10,1440
22867,2025-07-08,Pune,West,Eggs,11,792
22868,2025-03-28,Mumbai,South,Rice,5,330
22869,2025-05-01,Chandigarh,East,Vegetables,1,65
22870,2025-04-08,Bangalore,North,Rice,16,2320
22871,2025-08-20,Pune,West,Rice,16,2272
22872,2025-06-19,Pune,East,Eggs,10,1200
22873,2025-06-05,Chandigarh,East,Vegetables,17,2278
22874,2025-11-17,Chandigarh,West,Eggs,15,900
22875,2025-06-16,Pune,East,Milk,13,1196
22876,2025-03-15,Delhi,East,Eggs,9,1206
22877,2025-12-27,Bangalore,West,Eggs,6,546
22878,2025-02-14,Mumbai,East,Rice,3,171
22879,2025-08-11,Delhi,East,Milk,7,700
22880,2025-01-11,Delhi,East,Milk,3,387
22881,2025-06-22,Chandigarh,North,Eggs,14,1708
22882,2025-04-24,Pune,East,Bread,13,1469
22883,2025-06-26,Mumbai,North,Eggs,1,126
22884,2025-07-18,Chandigarh,South,Bread,16,1280
22885,2025-11-06,Delhi,North,Rice,12,1284
22886,2025-04-26,Chandigarh,West,Rice,6,732
22887,2025-03-03,Pune,West,Rice,9,1260
22888,2025-07-27,Pune,West,Vegetables,5,325
22889,2025-03-07,Pune,West,Rice,2,236
22890,2025-07-15,Mumbai,South,Milk,14,980
22891,2025-03-27,Pune,South,Vegetables,11,902
22892,2025-03-03,Mumbai,North,Rice,11,1551
22893,2025-07-31,Pune,North,Eggs,7,896
22894,2025-11-01,Chandigarh,East,Bread,15,825
22895,2025-11-17,Pune,North,Milk,13,1846
22896,2025-10-20,Pune,South,Rice,1,73
22897,2025-03-01,Delhi,South,Bread,18,2430
22898,2025-11-22,Pune,East,Rice,17,2414
22899,2025-07-08,Delhi,East,Bread,17,952
22900,2025-02-21,Mumbai,East,Eggs,17,2108
22901,2025-03-19,Bangalore,North,Vegetables,17,1785
22902,2025-09-27,Pune,North,Eggs,16,1312
22903,2025-02-14,Bangalore,South,Milk,4,368
22904,2025-02-26,Mumbai,South,Bread,4,468
22905,2025-09-30,Pune,East,Vegetables,7,847
22906,2025-09-14,Bangalore,East,Milk,6,468
22907,2025-12-17,Delhi,North,Milk,15,1395
22908,2025-09-13,Delhi,North,Bread,5,480
22909,2025-06-06,Chandigarh,North,Rice,6,594
22910,2025-05-16,Delhi,North,Rice,16,1904
22911,2025-01-23,Pune,West,Vegetables,15,1425
22912,2025-02-23,Chandigarh,South,Bread,14,1736
22913,2025-07-16,Mumbai,North,Eggs,17,1088
22914,2025-10-26,Chandigarh,West,Vegetables,8,936
22915,2025-09-05,Chandigarh,South,Milk,19,1349
22916,2025-04-25,Pune,West,Rice,18,1152
22917,2025-10-25,Bangalore,North,Rice,6,456
22918,2025-09-21,Bangalore,North,Vegetables,12,1560
22919,2025-03-25,Mumbai,South,Milk,19,1748
22920,2025-01-20,Delhi,East,Bread,16,1072
22921,2025-06-03,Delhi,North,Bread,12,1584
22922,2025-06-30,Bangalore,North,Vegetables,9,531
22923,2025-08-22,Delhi,East,Milk,13,1040
22924,2025-01-13,Bangalore,South,Rice,11,836
22925,2025-12-01,Delhi,East,Eggs,8,1192
22926,2025-05-27,Pune,North,Rice,19,2204
22927,2025-07-04,Delhi,South,Rice,1,94
22928,2025-06-10,Bangalore,South,Bread,7,672
22929,2025-07-18,Mumbai,West,Milk,1,98
22930,2025-08-11,Pune,West,Milk,12,744
22931,2025-05-12,Delhi,North,Rice,9,702
22932,2025-07-14,Mumbai,North,Eggs,19,1843
22933,2025-11-10,Bangalore,West,Bread,10,1310
22934,2025-07-11,Delhi,East,Milk,3,198
22935,2025-08-10,Mumbai,South,Vegetables,5,310
22936,2025-03-04,Mumbai,West,Vegetables,14,1358
22937,2025-02-26,Bangalore,South,Eggs,14,1792
22938,2025-04-09,Bangalore,South,Eggs,19,2451
22939,2025-04-01,Delhi,South,Vegetables,8,656
22940,2025-09-06,Delhi,South,Rice,14,1106
22941,2025-03-11,Chandigarh,East,Vegetables,6,630
22942,2025-06-12,Delhi,East,Rice,18,2088
22943,2025-04-06,Delhi,West,Eggs,15,1290
22944,2025-10-26,Pune,East,Rice,2,242
22945,2025-07-15,Bangalore,West,Rice,5,260
22946,2025-12-08,Pune,West,Eggs,1,110
22947,2025-09-18,Mumbai,North,Rice,10,1140
22948,2025-07-25,Chandigarh,North,Milk,8,800
22949,2025-07-04,Chandigarh,North,Milk,11,1485
22950,2025-01-30,Pune,West,Vegetables,7,875
22951,2025-12-01,Bangalore,South,Eggs,2,200
22952,2025-04-21,Bangalore,West,Rice,14,1638
22953,2025-03-30,Mumbai,South,Bread,17,1037
22954,2025-11-18,Pune,East,Eggs,15,1680
22955,2025-12-11,Pune,North,Vegetables,15,1155
22956,2025-01-31,Delhi,South,Bread,8,760
22957,2025-06-07,Bangalore,North,Eggs,5,675
22958,2025-01-04,Pune,West,Bread,3,204
22959,2025-02-18,Delhi,West,Bread,13,806
22960,2025-01-11,Pune,West,Vegetables,9,999
22961,2025-12-15,Chandigarh,East,Rice,6,780
22962,2025-06-01,Delhi,South,Bread,16,1472
22963,2025-04-25,Bangalore,South,Rice,13,962
22964,2025-03-30,Mumbai,East,Milk,11,1518
22965,2025-07-31,Mumbai,East,Rice,12,756
22966,2025-08-19,Mumbai,West,Vegetables,5,415
22967,2025-08-23,Bangalore,East,Vegetables,10,1210
22968,2025-01-07,Pune,West,Vegetables,19,988
22969,2025-07-24,Chandigarh,West,Eggs,19,1444
22970,2025-10-22,Pune,East,Bread,19,2660
22971,2025-08-01,Chandigarh,West,Milk,8,664
22972,2025-08-01,Delhi,South,Eggs,8,792
22973,2025-01-10,Mumbai,East,Milk,3,369
22974,2025-07-26,Pune,West,Bread,7,364
22975,2025-09-17,Delhi,East,Eggs,19,1121
22976,2025-07-19,Pune,South,Eggs,11,1012
22977,2025-10-12,Mumbai,North,Rice,8,536
22978,2025-03-30,Delhi,East,Vegetables,3,258
22979,2025-08-29,Bangalore,West,Milk,3,267
22980,2025-03-01,Bangalore,North,Rice,5,570
22981,2025-12-10,Delhi,South,Rice,6,642
22982,2025-11-02,Chandigarh,North,Vegetables,13,1131
22983,2025-12-22,Delhi,East,Rice,2,246
22984,2025-12-01,Delhi,East,Vegetables,12,996
22985,2025-01-26,Pune,North,Rice,16,880
22986,2025-08-08,Delhi,East,Bread,10,1340
22987,2025-09-29,Chandigarh,South,Eggs,15,945
22988,2025-01-26,Delhi,North,Rice,14,1750
22989,2025-01-19,Chandigarh,East,Bread,17,1530
22990,2025-10-12,Bangalore,East,Vegetables,10,1140
22991,2025-03-01,Bangalore,South,Vegetables,10,1340
22992,2025-12-09,Delhi,West,Vegetables,19,1007
22993,2025-07-02,Chandigarh,South,Vegetables,1,102
22994,2025-12-04,Delhi,South,Vegetables,4,344
22995,2025-03-02,Mumbai,West,Bread,12,1764
22996,2025-07-02,Pune,East,Vegetables,3,414
22997,2025-06-08,Pune,South,Eggs,15,840
22998,2025-06-21,Bangalore,West,Rice,18,1818
22999,2025-06-07,Mumbai,West,Milk,14,1358
23000,2025-05-05,Pune,West,Vegetables,7,553
23001,2025-03-20,Delhi,West,Vegetables,17,2074
23002,2025-10-28,Bangalore,North,Rice,14,1372
23003,2025-12-03,Mumbai,East,Vegetables,8,1128
23004,2025-04-29,Chandigarh,East,Milk,11,627
23005,2025-01-20,Delhi,North,Eggs,10,640
23006,2025-04-10,Mumbai,West,Vegetables,8,528
23007,2025-08-11,Bangalore,East,Eggs,16,944
23008,2025-03-27,Bangalore,West,Vegetables,16,1088
23009,2025-12-15,Delhi,South,Rice,8,704
23010,2025-06-13,Mumbai,South,Milk,2,188
23011,2025-11-04,Chandigarh,South,Vegetables,11,605
23012,2025-02-13,Mumbai,West,Rice,14,1512
23013,2025-05-28,Delhi,South,Vegetables,8,1112
23014,2025-01-12,Chandigarh,East,Eggs,17,1224
23015,2025-06-20,Mumbai,South,Rice,1,144
23016,2025-02-02,Chandigarh,South,Bread,9,1044
23017,2025-11-06,Delhi,South,Vegetables,16,1216
23018,2025-12-26,Delhi,East,Eggs,14,1498
23019,2025-12-05,Pune,South,Milk,14,1204
23020,2025-02-15,Delhi,South,Milk,9,756
23021,2025-11-28,Delhi,South,Rice,7,910
23022,2025-11-17,Bangalore,East,Bread,17,2159
23023,2025-04-15,Mumbai,East,Rice,17,2329
23024,2025-02-03,Mumbai,West,Rice,5,565
23025,2025-12-01,Delhi,South,Vegetables,8,1032
23026,2025-05-12,Mumbai,North,Milk,3,342
23027,2025-09-01,Delhi,South,Milk,16,1888
23028,2025-08-01,Mumbai,South,Rice,19,2470
23029,2025-03-22,Delhi,South,Eggs,10,790
23030,2025-03-21,Pune,North,Milk,7,630
23031,2025-03-18,Chandigarh,North,Eggs,9,891
23032,2025-11-08,Delhi,North,Eggs,7,826
23033,2025-06-18,Pune,North,Rice,13,1911
23034,2025-02-22,Mumbai,West,Vegetables,15,1425
23035,2025-01-11,Delhi,South,Vegetables,9,720
23036,2025-03-18,Chandigarh,South,Eggs,3,222
23037,2025-07-08,Chandigarh,North,Bread,19,2033
23038,2025-06-28,Delhi,North,Eggs,9,819
23039,2025-01-24,Delhi,South,Vegetables,7,973
23040,2025-02-18,Mumbai,West,Bread,16,1104
23041,2025-07-16,Mumbai,South,Vegetables,12,1596
23042,2025-10-15,Delhi,South,Eggs,11,990
23043,2025-10-14,Mumbai,East,Milk,15,1770
23044,2025-05-03,Mumbai,North,Bread,19,2242
23045,2025-10-09,Pune,East,Vegetables,8,840
23046,2025-04-06,Mumbai,South,Rice,6,486
23047,2025-03-01,Delhi,East,Milk,5,665
23048,2025-11-09,Delhi,East,Vegetables,8,1000
23049,2025-05-08,Mumbai,North,Bread,5,675
23050,2025-05-02,Bangalore,South,Eggs,1,118
23051,2025-02-19,Chandigarh,East,Milk,9,1089
23052,2025-04-20,Mumbai,East,Eggs,2,112
23053,2025-08-01,Delhi,East,Rice,7,938
23054,2025-09-27,Mumbai,East,Eggs,1,88
23055,2025-08-09,Chandigarh,West,Eggs,6,450
23056,2025-05-25,Delhi,North,Eggs,19,2318
23057,2025-11-05,Delhi,West,Bread,14,1848
23058,2025-05-17,Mumbai,West,Bread,13,1781
23059,2025-03-02,Pune,South,Rice,13,1144
23060,2025-11-14,Mumbai,East,Milk,9,630
23061,2025-09-26,Delhi,East,Bread,13,1833
23062,2025-05-28,Bangalore,East,Rice,15,1350
23063,2025-06-27,Bangalore,North,Eggs,18,1026
23064,2025-07-15,Chandigarh,East,Vegetables,12,1020
23065,2025-12-19,Pune,North,Milk,10,610
23066,2025-02-09,Bangalore,West,Bread,14,2058
23067,2025-01-16,Mumbai,East,Vegetables,16,1600
23068,2025-08-03,Mumbai,North,Rice,2,164
23069,2025-09-25,Delhi,North,Eggs,4,564
23070,2025-08-01,Pune,West,Eggs,2,252
23071,2025-07-06,Delhi,East,Eggs,9,621
23072,2025-09-13,Chandigarh,North,Bread,5,740
23073,2025-05-11,Pune,South,Milk,16,1648
23074,2025-07-03,Mumbai,North,Bread,16,976
23075,2025-03-19,Bangalore,South,Rice,1,134
23076,2025-03-25,Delhi,South,Bread,8,920
23077,2025-08-19,Mumbai,West,Bread,8,1144
23078,2025-01-19,Bangalore,North,Bread,15,1935
23079,2025-01-07,Pune,West,Rice,9,810
23080,2025-05-23,Pune,West,Bread,19,1824
23081,2025-10-25,Pune,North,Vegetables,17,1411
23082,2025-01-24,Bangalore,West,Rice,6,702
23083,2025-03-29,Pune,East,Rice,17,1717
23084,2025-02-14,Bangalore,North,Milk,8,488
23085,2025-12-29,Pune,East,Vegetables,4,212
23086,2025-11-09,Delhi,South,Milk,7,392
23087,2025-08-18,Bangalore,North,Vegetables,17,2193
23088,2025-07-21,Delhi,South,Vegetables,3,309
23089,2025-06-15,Chandigarh,North,Bread,8,880
23090,2025-01-08,Bangalore,East,Bread,4,332
23091,2025-05-20,Pune,North,Vegetables,4,464
23092,2025-04-14,Pune,South,Vegetables,11,869
23093,2025-07-25,Chandigarh,South,Rice,6,438
23094,2025-11-12,Chandigarh,South,Vegetables,18,1008
23095,2025-05-07,Mumbai,South,Milk,8,568
23096,2025-02-28,Delhi,West,Bread,16,1024
23097,2025-06-04,Bangalore,East,Vegetables,7,847
23098,2025-07-08,Pune,West,Rice,1,92
23099,2025-02-17,Pune,South,Bread,17,986
23100,2025-04-08,Mumbai,South,Vegetables,15,810
23101,2025-02-26,Bangalore,North,Bread,3,222
23102,2025-12-28,Mumbai,West,Rice,15,900
23103,2025-05-08,Mumbai,South,Rice,18,2322
23104,2025-03-02,Delhi,North,Eggs,17,1530
23105,2025-05-21,Pune,West,Rice,6,858
23106,2025-09-24,Chandigarh,East,Milk,5,725
23107,2025-08-26,Pune,West,Rice,13,1105
23108,2025-01-27,Mumbai,West,Rice,2,198
23109,2025-07-13,Delhi,North,Bread,10,750
23110,2025-03-13,Delhi,North,Bread,10,890
23111,2025-11-08,Pune,North,Bread,19,1330
23112,2025-02-13,Pune,West,Vegetables,11,1386
23113,2025-12-25,Delhi,South,Milk,3,162
23114,2025-06-24,Pune,North,Vegetables,14,1778
23115,2025-07-24,Mumbai,South,Rice,1,129
23116,2025-07-27,Chandigarh,West,Vegetables,7,609
23117,2025-11-15,Mumbai,South,Eggs,14,742
23118,2025-10-02,Chandigarh,East,Eggs,17,1887
23119,2025-09-03,Delhi,North,Rice,18,2538
23120,2025-09-30,Pune,North,Milk,19,2660
23121,2025-08-02,Bangalore,South,Vegetables,2,178
23122,2025-10-20,Delhi,South,Bread,12,972
23123,2025-07-07,Pune,West,Milk,12,972
23124,2025-01-19,Delhi,South,Rice,12,1764
23125,2025-03-15,Mumbai,South,Eggs,3,342
23126,2025-07-03,Pune,South,Milk,7,854
23127,2025-11-02,Bangalore,East,Bread,17,1564
23128,2025-07-27,Delhi,South,Bread,2,220
23129,2025-08-18,Bangalore,West,Milk,14,770
23130,2025-06-10,Mumbai,South,Milk,2,158
23131,2025-04-08,Bangalore,East,Eggs,4,256
23132,2025-08-26,Mumbai,East,Rice,16,1808
23133,2025-10-25,Chandigarh,West,Eggs,7,497
23134,2025-04-25,Delhi,South,Rice,7,546
23135,2025-10-27,Chandigarh,North,Bread,7,497
23136,2025-01-14,Mumbai,South,Bread,1,122
23137,2025-06-19,Delhi,East,Rice,9,1080
23138,2025-03-31,Mumbai,West,Eggs,1,124
23139,2025-02-04,Chandigarh,South,Rice,3,363
23140,2025-02-13,Chandigarh,North,Milk,8,728
23141,2025-07-01,Chandigarh,South,Eggs,4,204
23142,2025-09-02,Chandigarh,East,Milk,10,690
23143,2025-05-20,Chandigarh,South,Vegetables,18,1044
23144,2025-03-06,Pune,South,Milk,6,558
23145,2025-11-27,Mumbai,South,Milk,18,2556
23146,2025-05-27,Delhi,West,Eggs,15,1485
23147,2025-03-29,Mumbai,East,Eggs,5,435
23148,2025-08-31,Bangalore,North,Bread,1,101
23149,2025-02-12,Chandigarh,North,Milk,17,1394
23150,2025-11-14,Bangalore,North,Eggs,4,340
23151,2025-02-22,Bangalore,South,Vegetables,15,1485
23152,2025-10-25,Mumbai,South,Bread,17,1989
23153,2025-06-23,Chandigarh,West,Rice,6,678
23154,2025-12-10,Delhi,East,Eggs,14,1890
23155,2025-03-09,Pune,East,Milk,7,931
23156,2025-01-30,Bangalore,South,Bread,6,582
23157,2025-01-11,Delhi,North,Rice,10,730
23158,2025-04-30,Bangalore,West,Rice,7,1022
23159,2025-10-25,Chandigarh,North,Vegetables,6,828
23160,2025-10-24,Delhi,South,Vegetables,8,584
23161,2025-04-11,Chandigarh,South,Bread,2,242
23162,2025-03-10,Delhi,North,Vegetables,14,1218
23163,2025-08-10,Chandigarh,East,Milk,11,605
23164,2025-03-31,Bangalore,North,Bread,13,1807
23165,2025-09-29,Delhi,North,Bread,10,560
23166,2025-05-07,Mumbai,East,Eggs,10,1140
23167,2025-03-31,Bangalore,South,Vegetables,2,106
23168,2025-10-11,Chandigarh,East,Rice,14,1288
23169,2025-03-19,Chandigarh,West,Milk,1,111
23170,2025-12-08,Mumbai,East,Bread,12,1176
23171,2025-03-31,Bangalore,West,Eggs,19,2242
23172,2025-05-09,Delhi,West,Eggs,5,330
23173,2025-04-08,Bangalore,South,Eggs,4,296
23174,2025-07-14,Delhi,North,Bread,5,585
23175,2025-09-22,Bangalore,South,Eggs,12,984
23176,2025-04-18,Bangalore,South,Vegetables,4,360
23177,2025-05-21,Mumbai,North,Eggs,5,690
23178,2025-01-31,Bangalore,South,Milk,17,1785
23179,2025-03-07,Chandigarh,West,Milk,14,1526
23180,2025-07-03,Delhi,East,Eggs,15,1260
23181,2025-03-31,Bangalore,South,Vegetables,11,1144
23182,2025-02-10,Pune,West,Milk,1,129
23183,2025-03-22,Pune,North,Milk,3,240
23184,2025-10-05,Delhi,West,Milk,14,1974
23185,2025-08-28,Pune,East,Eggs,11,1188
23186,2025-12-30,Delhi,East,Rice,9,1098
23187,2025-02-11,Bangalore,East,Eggs,3,348
23188,2025-11-15,Pune,North,Milk,14,1904
23189,2025-02-04,Pune,East,Vegetables,9,702
23190,2025-12-05,Bangalore,South,Eggs,17,1836
23191,2025-02-12,Bangalore,North,Rice,8,1040
23192,2025-05-30,Mumbai,North,Bread,6,360
23193,2025-06-28,Bangalore,North,Milk,10,860
23194,2025-08-30,Pune,East,Bread,7,539
23195,2025-04-15,Pune,North,Eggs,1,115
23196,2025-05-14,Chandigarh,South,Vegetables,3,351
23197,2025-10-21,Pune,West,Rice,13,1560
23198,2025-07-01,Bangalore,West,Milk,16,1424
23199,2025-12-06,Mumbai,East,Bread,1,102
23200,2025-11-21,Delhi,West,Bread,6,486
23201,2025-03-19,Mumbai,South,Milk,11,572
23202,2025-12-04,Delhi,West,Vegetables,4,256
23203,2025-07-17,Chandigarh,West,Milk,14,1414
23204,2025-07-05,Delhi,West,Milk,7,728
23205,2025-05-24,Pune,West,Rice,17,2210
23206,2025-04-26,Pune,West,Milk,13,858
23207,2025-08-23,Mumbai,West,Vegetables,13,780
23208,2025-07-06,Mumbai,North,Rice,8,792
23209,2025-08-16,Delhi,South,Milk,5,735
23210,2025-08-09,Mumbai,East,Vegetables,13,1898
23211,2025-07-15,Bangalore,North,Rice,15,930
23212,2025-12-13,Chandigarh,South,Rice,18,1134
23213,2025-09-01,Pune,South,Milk,5,510
23214,2025-10-11,Mumbai,South,Bread,2,218
23215,2025-05-05,Mumbai,South,Eggs,13,689
23216,2025-01-24,Delhi,South,Milk,1,102
23217,2025-08-21,Chandigarh,East,Vegetables,14,1862
23218,2025-10-21,Delhi,East,Rice,5,715
23219,2025-02-21,Chandigarh,North,Rice,18,2448
23220,2025-10-20,Mumbai,East,Milk,7,672
23221,2025-12-28,Pune,North,Rice,11,825
23222,2025-12-25,Delhi,West,Milk,15,1650
23223,2025-01-27,Bangalore,South,Milk,1,107
23224,2025-03-06,Chandigarh,East,Bread,4,404
23225,2025-03-27,Pune,West,Bread,1,105
23226,2025-03-04,Chandigarh,East,Rice,2,188
23227,2025-11-11,Mumbai,South,Eggs,2,100
23228,2025-06-30,Bangalore,East,Eggs,14,1092
23229,2025-10-04,Chandigarh,West,Eggs,11,1221
23230,2025-09-15,Pune,West,Rice,12,792
23231,2025-06-22,Chandigarh,North,Milk,2,230
23232,2025-10-15,Bangalore,North,Milk,13,858
23233,2025-05-19,Pune,South,Rice,16,2160
23234,2025-01-15,Chandigarh,East,Rice,19,1672
23235,2025-07-06,Mumbai,North,Bread,10,1110
23236,2025-11-30,Delhi,North,Milk,7,854
23237,2025-05-26,Pune,West,Eggs,11,1210
23238,2025-07-05,Chandigarh,South,Eggs,18,1242
23239,2025-06-27,Delhi,West,Milk,6,534
23240,2025-01-12,Pune,South,Bread,12,1032
23241,2025-11-16,Mumbai,North,Eggs,3,297
23242,2025-06-08,Bangalore,East,Rice,10,1240
23243,2025-01-24,Delhi,West,Bread,17,2482
23244,2025-08-07,Bangalore,North,Eggs,15,1935
23245,2025-07-17,Bangalore,South,Vegetables,5,435
23246,2025-02-17,Chandigarh,West,Rice,8,656
23247,2025-05-31,Mumbai,South,Milk,3,318
23248,2025-04-30,Bangalore,North,Bread,17,1938
23249,2025-08-22,Delhi,West,Milk,7,637
23250,2025-12-17,Mumbai,North,Rice,18,1584
23251,2025-01-14,Bangalore,North,Eggs,12,1056
23252,2025-01-01,Bangalore,West,Vegetables,3,393
23253,2025-12-29,Chandigarh,West,Eggs,5,530
23254,2025-02-25,Delhi,West,Rice,10,1480
23255,2025-09-24,Pune,South,Milk,16,1632
23256,2025-07-21,Bangalore,South,Milk,18,2610
23257,2025-03-20,Chandigarh,East,Milk,7,434
23258,2025-11-04,Mumbai,East,Bread,9,999
23259,2025-09-09,Pune,South,Milk,10,810
23260,2025-07-08,Pune,East,Milk,15,1410
23261,2025-07-10,Chandigarh,North,Milk,5,430
23262,2025-09-25,Mumbai,North,Milk,1,142
23263,2025-11-16,Bangalore,South,Rice,18,1548
23264,2025-12-31,Delhi,East,Eggs,4,224
23265,2025-01-15,Bangalore,South,Rice,17,1207
23266,2025-03-04,Pune,North,Milk,1,92
23267,2025-02-21,Bangalore,West,Milk,7,399
23268,2025-07-31,Mumbai,East,Milk,18,1818
23269,2025-07-11,Bangalore,South,Milk,7,735
23270,2025-03-25,Chandigarh,West,Eggs,17,2465
23271,2025-07-17,Chandigarh,North,Milk,5,425
23272,2025-01-24,Chandigarh,East,Milk,7,875
23273,2025-07-09,Delhi,South,Rice,8,592
23274,2025-07-15,Pune,North,Eggs,9,1251
23275,2025-10-20,Pune,North,Milk,2,134
23276,2025-02-24,Mumbai,West,Vegetables,2,158
23277,2025-05-05,Mumbai,East,Rice,6,372
23278,2025-04-30,Pune,East,Rice,8,1160
23279,2025-08-04,Chandigarh,West,Bread,14,1484
23280,2025-06-16,Mumbai,East,Bread,3,198
23281,2025-12-20,Pune,West,Bread,5,565
23282,2025-01-28,Chandigarh,West,Rice,18,1098
23283,2025-12-12,Mumbai,North,Rice,18,2646
23284,2025-12-08,Bangalore,North,Vegetables,7,581
23285,2025-04-01,Delhi,West,Eggs,5,415
23286,2025-07-08,Mumbai,North,Milk,15,930
23287,2025-01-11,Bangalore,West,Milk,4,372
23288,2025-02-28,Mumbai,West,Rice,1,133
23289,2025-01-03,Delhi,East,Eggs,14,1176
23290,2025-12-11,Pune,North,Eggs,7,812
23291,2025-02-11,Pune,East,Vegetables,16,1584
23292,2025-09-12,Pune,South,Milk,3,285
23293,2025-08-16,Bangalore,North,Eggs,3,240
23294,2025-11-19,Delhi,West,Milk,14,1918
23295,2025-08-23,Mumbai,East,Rice,13,936
23296,2025-07-09,Chandigarh,South,Rice,19,1539
23297,2025-11-10,Bangalore,South,Milk,15,2115
23298,2025-07-11,Delhi,East,Bread,11,572
23299,2025-01-06,Delhi,West,Bread,19,2223
23300,2025-10-25,Chandigarh,South,Eggs,9,693
23301,2025-06-05,Chandigarh,East,Bread,2,152
23302,2025-10-11,Delhi,East,Bread,2,110
23303,2025-04-04,Chandigarh,North,Vegetables,16,1568
23304,2025-07-20,Bangalore,West,Bread,11,1595
23305,2025-08-11,Bangalore,East,Eggs,15,1650
23306,2025-07-22,Chandigarh,South,Rice,4,528
