complaint_id,category,city,severity
1574,Missing Item,Pune,High
1575,Late Delivery,Chandigarh,Medium
1576,Late Delivery,Mumbai,High
1577,Wrong Item,Pune,High
1578,Damaged Product,Bangalore,High
1579,Late Delivery,Delhi,Low
1580,Damaged Product,Mumbai,High
1581,Wrong Item,Chandigarh,Low
1582,Damaged Product,Pune,Medium
1583,Late Delivery,Delhi,Medium
1584,Wrong Item,Mumbai,Low
1585,Missing Item,Mumbai,Medium
1586,Missing Item,Mumbai,High
1587,Wrong Item,Pune,Medium
1588,Wrong Item,Pune,Low
1589,Late Delivery,Chandigarh,High
1590,Wrong Item,Bangalore,High
1591,Wrong Item,Mumbai,Low
1592,Damaged Product,Delhi,High
1593,Damaged Product,Chandigarh,Low
1594,Missing Item,Delhi,Low
1595,Late Delivery,Mumbai,High
1596,Damaged Product,Chandigarh,High
1597,Damaged Product,Delhi,Medium
1598,Late Delivery,Mumbai,Medium
1599,Wrong Item,Pune,Medium
1600,Missing Item,Delhi,Low
1601,Missing Item,Bangalore,Medium
1602,Late Delivery,Mumbai,Low
1603,Late Delivery,Bangalore,Medium
1604,Damaged Product,Delhi,Medium
1605,Damaged Product,Delhi,High
1606,Missing Item,Pune,Low
1607,Damaged Product,Bangalore,Low
1608,Damaged Product,Chandigarh,High
1609,Late Delivery,Pune,High
1610,Missing Item,Chandigarh,Medium
1611,Missing Item,Chandigarh,High
1612,Late Delivery,Delhi,Low
1613,Late Delivery,Chandigarh,Low
1614,Missing Item,Pune,Low
1615,Wrong Item,Pune,Medium
1616,Late Delivery,Pune,Medium
1617,Damaged Product,Pune,High
1618,Missing Item,Mumbai,Low
1619,Damaged Product,Delhi,Low
1620,Late Delivery,Mumbai,Medium
1621,Missing Item,Pune,Low
1622,Wrong Item,Pune,High
1623,Missing Item,Chandigarh,Low
1624,Wrong Item,Bangalore,Low
1625,Damaged Product,Mumbai,High
1626,Late Delivery,Bangalore,High
1627,Damaged Product,Mumbai,High
1628,Wrong Item,Chandigarh,Low
1629,Damaged Product,Chandigarh,High
1630,Missing Item,Mumbai,Low
1631,Missing Item,Chandigarh,High
1632,Wrong Item,Chandigarh,High
1633,Wrong Item,Mumbai,High
1634,Missing Item,Pune,High
1635,Late Delivery,Bangalore,Medium
1636,Late Delivery,Mumbai,Medium
1637,Damaged Product,Chandigarh,Medium
1638,Missing Item,Pune,Low
1639,Wrong Item,Delhi,Medium
1640,Damaged Product,Chandigarh,Low
1641,Wrong Item,Bangalore,Medium
1642,Late Delivery,Bangalore,High
1643,Missing Item,Mumbai,Low
1644,Damaged Product,Delhi,Medium
1645,Damaged Product,Mumbai,High
1646,Damaged Product,Mumbai,Low
1647,Damaged Product,Chandigarh,Medium
1648,Late Delivery,Delhi,Medium
1649,Missing Item,Mumbai,Low
1650,Missing Item,Chandigarh,High
1651,Late Delivery,Delhi,Medium
1652,Late Delivery,Pune,Medium
1653,Missing Item,Bangalore,High
1654,Damaged Product,Mumbai,Medium
1655,Wrong Item,Bangalore,Medium
1656,Damaged Product,Pune,High
1657,Late Delivery,Pune,Medium
1658,Damaged Product,Bangalore,Low
1659,Late Delivery,Bangalore,Medium
1660,Late Delivery,Delhi,Medium
1661,Wrong Item,Mumbai,Low
1662,Wrong Item,Chandigarh,Medium
1663,Late Delivery,Pune,Low
1664,Damaged Product,Chandigarh,Low
1665,Missing Item,Pune,Low
1666,Wrong Item,Chandigarh,Low
1667,Wrong Item,Chandigarh,Medium
1668,Wrong Item,Chandigarh,Low
1669,Damaged Product,Bangalore,High
1670,Wrong Item,Bangalore,Low
1671,Late Delivery,Chandigarh,Low
1672,Missing Item,Bangalore,High
1673,Damaged Product,Chandigarh,Medium
1674,Late Delivery,Mumbai,Medium
1675,Damaged Product,Mumbai,High
1676,Wrong Item,Delhi,Medium
1677,Damaged Product,Pune,Medium
1678,Late Delivery,Bangalore,High
1679,Missing Item,Delhi,Medium
1680,Missing Item,Delhi,Medium
1681,Damaged Product,Bangalore,Low
1682,Missing Item,Delhi,High
1683,Missing Item,Delhi,Medium
1684,Missing Item,Mumbai,Low
1685,Late Delivery,Mumbai,Low
1686,Late Delivery,Delhi,High
1687,Missing Item,Mumbai,Medium
1688,Wrong Item,Bangalore,High
1689,Wrong Item,Mumbai,High
1690,Wrong Item,Chandigarh,Medium
1691,Late Delivery,Bangalore,Low
1692,Late Delivery,Delhi,Medium
1693,Missing Item,Mumbai,High
1694,Wrong Item,Pune,High
1695,Damaged Product,Mumbai,Low
1696,Late Delivery,Bangalore,Low
1697,Late Delivery,Delhi,Low
1698,Damaged Product,Mumbai,Medium
1699,Missing Item,Pune,Medium
1700,Missing Item,Chandigarh,Medium
1701,Damaged Product,Pune,Medium
1702,Missing Item,Mumbai,Medium
1703,Damaged Product,Chandigarh,Medium
1704,Wrong Item,Delhi,Low
1705,Late Delivery,Delhi,Low
1706,Damaged Product,Bangalore,High
1707,Wrong Item,Delhi,Low
1708,Wrong Item,Mumbai,Medium
1709,Late Delivery,Bangalore,High
1710,Late Delivery,Bangalore,Low
1711,Missing Item,Bangalore,Medium
1712,Late Delivery,Pune,High
1713,Damaged Product,Chandigarh,Low
1714,Damaged Product,Delhi,High
1715,Missing Item,Bangalore,Medium
1716,Wrong Item,Pune,Low
1717,Damaged Product,Delhi,Low
1718,Late Delivery,Delhi,High
1719,Missing Item,Delhi,Low
1720,Missing Item,Chandigarh,High
1721,Late Delivery,Bangalore,Medium
1722,Missing Item,Pune,Low
1723,Missing Item,Bangalore,Medium
1724,Missing Item,Delhi,Low
1725,Missing Item,Delhi,High
1726,Wrong Item,Pune,Medium
1727,Wrong Item,Delhi,High
1728,Missing Item,Chandigarh,Medium
1729,Late Delivery,Delhi,Medium
1730,Missing Item,Chandigarh,High
1731,Late Delivery,Delhi,High
1732,Wrong Item,Pune,High
1733,Wrong Item,Chandigarh,Medium
1734,Missing Item,Delhi,High
1735,Late Delivery,Chandigarh,High
1736,Wrong Item,Pune,Low
1737,Wrong Item,Delhi,Medium
1738,Wrong Item,Chandigarh,High
1739,Missing Item,Chandigarh,High
1740,Wrong Item,Chandigarh,Medium
1741,Wrong Item,Delhi,High
1742,Late Delivery,Bangalore,Low
1743,Missing Item,Pune,Low
1744,Late Delivery,Chandigarh,High
1745,Damaged Product,Delhi,Low
1746,Wrong Item,Pune,Medium
1747,Damaged Product,Chandigarh,High
1748,Damaged Product,Mumbai,Low
1749,Wrong Item,Mumbai,Medium
1750,Damaged Product,Pune,High
1751,Late Delivery,Pune,Medium
1752,Wrong Item,Delhi,Medium
1753,Damaged Product,Delhi,Medium
1754,Wrong Item,Delhi,High
1755,Missing Item,Chandigarh,Low
1756,Wrong Item,Delhi,Medium
1757,Late Delivery,Delhi,Low
1758,Wrong Item,Bangalore,Medium
1759,Late Delivery,Bangalore,Low
1760,Wrong Item,Mumbai,High
1761,Damaged Product,Bangalore,High
1762,Damaged Product,Bangalore,Low
1763,Late Delivery,Chandigarh,Medium
1764,Late Delivery,Pune,Low
1765,Damaged Product,Bangalore,Medium
1766,Wrong Item,Delhi,Low
1767,Missing Item,Bangalore,High
1768,Wrong Item,Bangalore,Medium
1769,Wrong Item,Bangalore,Medium
1770,Damaged Product,Pune,Medium
1771,Damaged Product,Pune,High
1772,Wrong Item,Mumbai,Low
1773,Damaged Product,Bangalore,High
1774,Missing Item,Delhi,High
1775,Wrong Item,Pune,Medium
1776,Wrong Item,Pune,Medium
1777,Late Delivery,Delhi,Medium
1778,Late Delivery,Chandigarh,Low
1779,Wrong Item,Pune,Medium
1780,Wrong Item,Chandigarh,Medium
1781,Damaged Product,Pune,Low
1782,Wrong Item,Mumbai,Medium
1783,Damaged Product,Chandigarh,Low
1784,Missing Item,Chandigarh,Medium
1785,Wrong Item,Bangalore,Medium
1786,Damaged Product,Pune,Medium
1787,Late Delivery,Pune,Low
1788,Missing Item,Delhi,Medium
1789,Late Delivery,Chandigarh,Low
1790,Damaged Product,Delhi,Medium
1791,Damaged Product,Delhi,Medium
1792,Damaged Product,Mumbai,Low
1793,Late Delivery,Mumbai,High
1794,Late Delivery,Mumbai,Low
1795,Late Delivery,Chandigarh,Medium
1796,Wrong Item,Pune,Medium
1797,Damaged Product,Delhi,High
1798,Wrong Item,Mumbai,High
1799,Wrong Item,Mumbai,Low
1800,Missing Item,Bangalore,Medium
1801,Late Delivery,Bangalore,High
1802,Wrong Item,Chandigarh,Medium
1803,Wrong Item,Bangalore,Low
1804,Missing Item,Pune,Low
1805,Damaged Product,Bangalore,High
1806,Damaged Product,Bangalore,Medium
1807,Late Delivery,Pune,Medium
1808,Wrong Item,Delhi,High
1809,Damaged Product,Mumbai,Low
1810,Missing Item,Delhi,Medium
1811,Wrong Item,Delhi,Medium
1812,Missing Item,Delhi,Medium
1813,Missing Item,Delhi,High
1814,Missing Item,Chandigarh,Low
1815,Missing Item,Delhi,Low
1816,Damaged Product,Pune,Medium
1817,Wrong Item,Mumbai,Low
1818,Damaged Product,Bangalore,Medium
1819,Late Delivery,Chandigarh,Low
1820,Missing Item,Chandigarh,Low
1821,Damaged Product,Mumbai,High
1822,Damaged Product,Bangalore,Medium
1823,Wrong Item,Mumbai,High
1824,Late Delivery,Chandigarh,High
1825,Damaged Product,Chandigarh,Low
1826,Damaged Product,Pune,Low
1827,Wrong Item,Bangalore,Low
1828,Missing Item,Pune,Low
1829,Late Delivery,Delhi,Low
1830,Late Delivery,Bangalore,Medium
1831,Late Delivery,Bangalore,Low
1832,Missing Item,Delhi,Medium
1833,Wrong Item,Chandigarh,Medium
1834,Late Delivery,Pune,Medium
1835,Late Delivery,Pune,Low
1836,Wrong Item,Bangalore,Medium
1837,Wrong Item,Mumbai,Low
1838,Wrong Item,Mumbai,High
1839,Wrong Item,Delhi,High
1840,Damaged Product,Bangalore,Low
1841,Damaged Product,Pune,Medium
1842,Damaged Product,Pune,Low
1843,Late Delivery,Pune,Low
1844,Wrong Item,Mumbai,Medium
1845,Wrong Item,Delhi,Low
1846,Late Delivery,Bangalore,High
1847,Wrong Item,Pune,Low
1848,Damaged Product,Chandigarh,High
1849,Damaged Product,Delhi,Low
1850,Wrong Item,Delhi,Medium
1851,Damaged Product,Delhi,High
1852,Damaged Product,Bangalore,Medium
1853,Late Delivery,Pune,Medium
1854,Wrong Item,Mumbai,Medium
1855,Wrong Item,Bangalore,Medium
1856,Damaged Product,Bangalore,Low
1857,Damaged Product,Chandigarh,Low
1858,Missing Item,Bangalore,High
1859,Late Delivery,Bangalore,Medium
1860,Wrong Item,Delhi,Low
1861,Wrong Item,Bangalore,Low
1862,Missing Item,Delhi,High
1863,Damaged Product,Mumbai,Medium
1864,Late Delivery,Bangalore,Low
1865,Wrong Item,Pune,Medium
1866,Late Delivery,Pune,High
1867,Missing Item,Mumbai,Low
1868,Missing Item,Bangalore,Low
1869,Damaged Product,Pune,Medium
1870,Damaged Product,Bangalore,High
1871,Late Delivery,Bangalore,Medium
1872,Missing Item,Pune,Low
1873,Missing Item,Delhi,Medium
1874,Late Delivery,Pune,High
1875,Late Delivery,Bangalore,Medium
1876,Late Delivery,Bangalore,Low
1877,Missing Item,Bangalore,Medium
1878,Wrong Item,Delhi,Medium
1879,Wrong Item,Mumbai,High
1880,Missing Item,Pune,High
1881,Damaged Product,Bangalore,Low
1882,Wrong Item,Bangalore,High
1883,Wrong Item,Delhi,Low
1884,Missing Item,Pune,High
1885,Wrong Item,Bangalore,Medium
1886,Missing Item,Chandigarh,High
1887,Damaged Product,Pune,Low
1888,Damaged Product,Pune,High
1889,Late Delivery,Mumbai,Medium
1890,Missing Item,Bangalore,Medium
1891,Late Delivery,Bangalore,Low
1892,Late Delivery,Delhi,Medium
1893,Damaged Product,Bangalore,High
1894,Missing Item,Chandigarh,Medium
1895,Wrong Item,Pune,High
1896,Wrong Item,Mumbai,Medium
1897,Late Delivery,Chandigarh,High
1898,Wrong Item,Mumbai,Medium
1899,Wrong Item,Bangalore,High
1900,Wrong Item,Pune,High
1901,Late Delivery,Bangalore,Low
1902,Missing Item,Chandigarh,High
1903,Wrong Item,Bangalore,Medium
1904,Wrong Item,Pune,Medium
1905,Damaged Product,Mumbai,Low
1906,Damaged Product,Bangalore,Medium
1907,Wrong Item,Chandigarh,Low
1908,Wrong Item,Pune,Medium
1909,Late Delivery,Chandigarh,Medium
1910,Wrong Item,Chandigarh,Medium
1911,Missing Item,Mumbai,High
1912,Late Delivery,Bangalore,Low
1913,Wrong Item,Pune,Low
1914,Late Delivery,Delhi,High
1915,Wrong Item,Bangalore,Medium
1916,Wrong Item,Chandigarh,Low
1917,Wrong Item,Mumbai,High
1918,Wrong Item,Bangalore,High
1919,Late Delivery,Mumbai,Medium
1920,Late Delivery,Bangalore,Low
1921,Late Delivery,Pune,High
1922,Damaged Product,Chandigarh,High
1923,Wrong Item,Mumbai,Medium
1924,Missing Item,Delhi,Medium
1925,Wrong Item,Bangalore,Low
1926,Missing Item,Delhi,Low
1927,Missing Item,Pune,High
1928,Late Delivery,Pune,High
1929,Wrong Item,Chandigarh,High
1930,Wrong Item,Pune,Low
1931,Missing Item,Chandigarh,Medium
1932,Damaged Product,Pune,Low
1933,Late Delivery,Pune,High
1934,Wrong Item,Delhi,High
1935,Missing Item,Delhi,Medium
1936,Damaged Product,Delhi,Medium
1937,Wrong Item,Chandigarh,High
1938,Late Delivery,Bangalore,Low
1939,Wrong Item,Bangalore,High
1940,Damaged Product,Delhi,High
1941,Wrong Item,Chandigarh,Medium
1942,Missing Item,Bangalore,Low
1943,Damaged Product,Pune,Medium
1944,Damaged Product,Pune,Low
1945,Damaged Product,Bangalore,Low
1946,Wrong Item,Delhi,High
1947,Wrong Item,Delhi,Low
1948,Wrong Item,Pune,High
1949,Damaged Product,Bangalore,Low
1950,Missing Item,Bangalore,High
1951,Missing Item,Pune,High
1952,Missing Item,Mumbai,Low
1953,Late Delivery,Bangalore,Medium
1954,Late Delivery,Mumbai,Medium
1955,Late Delivery,Chandigarh,High
1956,Damaged Product,Pune,Low
1957,Wrong Item,Chandigarh,Medium
1958,Missing Item,Delhi,High
1959,Late Delivery,Mumbai,Low
1960,Damaged Product,Chandigarh,Medium
1961,Wrong Item,Bangalore,Low
1962,Wrong Item,Chandigarh,High
1963,Damaged Product,Chandigarh,Medium
1964,Wrong Item,Chandigarh,Medium
1965,Wrong Item,Pune,High
1966,Missing Item,Bangalore,Low
1967,Wrong Item,Chandigarh,High
1968,Late Delivery,Pune,Medium
1969,Missing Item,Delhi,High
1970,Damaged Product,Bangalore,Medium
1971,Damaged Product,Bangalore,High
1972,Missing Item,Mumbai,High
1973,Late Delivery,Mumbai,High
1974,Damaged Product,Delhi,Low
1975,Late Delivery,Chandigarh,Low
1976,Wrong Item,Mumbai,Low
1977,Missing Item,Pune,Medium
1978,Damaged Product,Pune,High
1979,Damaged Product,Chandigarh,Medium
1980,Missing Item,Pune,Low
1981,Missing Item,Delhi,High
1982,Late Delivery,Delhi,High
1983,Missing Item,Bangalore,High
1984,Damaged Product,Bangalore,High
1985,Damaged Product,Delhi,Low
1986,Wrong Item,Chandigarh,Medium
1987,Missing Item,Chandigarh,Medium
1988,Damaged Product,Mumbai,Low
1989,Damaged Product,Pune,High
1990,Missing Item,Delhi,Low
1991,Damaged Product,Pune,High
1992,Late Delivery,Mumbai,Medium
1993,Missing Item,Delhi,High
1994,Late Delivery,Pune,High
1995,Late Delivery,Pune,High
1996,Damaged Product,Delhi,Medium
1997,Wrong Item,Delhi,Medium
1998,Wrong Item,Delhi,High
1999,Late Delivery,Bangalore,Low
2000,Damaged Product,Bangalore,Medium
2001,Late Delivery,Delhi,Medium
2002,Wrong Item,Mumbai,High
2003,Missing Item,Pune,Medium
2004,Missing Item,Mumbai,Medium
2005,Late Delivery,Chandigarh,High
2006,Late Delivery,Bangalore,Medium
2007,Damaged Product,Pune,Medium
2008,Missing Item,Bangalore,Low
2009,Late Delivery,Mumbai,Low
2010,Wrong Item,Pune,High
2011,Late Delivery,Delhi,Medium
2012,Missing Item,Delhi,Medium
2013,Late Delivery,Delhi,High
2014,Missing Item,Delhi,Low
2015,Wrong Item,Chandigarh,Low
2016,Damaged Product,Bangalore,Low
2017,Damaged Product,Delhi,Medium
2018,Wrong Item,Bangalore,Medium
2019,Late Delivery,Bangalore,Low
2020,Late Delivery,Chandigarh,Medium
2021,Late Delivery,Mumbai,Low
2022,Damaged Product,Bangalore,Medium
2023,Missing Item,Chandigarh,Low
2024,Late Delivery,Chandigarh,Low
2025,Missing Item,Delhi,Low
2026,Wrong Item,Pune,Low
2027,Damaged Product,Delhi,Medium
2028,Damaged Product,Bangalore,Low
2029,Missing Item,Mumbai,High
2030,Damaged Product,Mumbai,Medium
2031,Wrong Item,Bangalore,Low
2032,Late Delivery,Delhi,High
2033,Damaged Product,Chandigarh,High
2034,Late Delivery,Delhi,High
2035,Missing Item,Bangalore,Medium
2036,Wrong Item,Pune,Low
2037,Late Delivery,Chandigarh,High
2038,Damaged Product,Pune,Low
2039,Wrong Item,Chandigarh,High
2040,Late Delivery,Pune,Medium
2041,Damaged Product,Delhi,High
2042,Wrong Item,Pune,High
2043,Damaged Product,Mumbai,Medium
2044,Missing Item,Pune,High
2045,Wrong Item,Chandigarh,Medium
2046,Wrong Item,Pune,Medium
2047,Late Delivery,Pune,Medium
2048,Missing Item,Pune,Medium
2049,Damaged Product,Pune,Medium
2050,Missing Item,Bangalore,High
2051,Missing Item,Pune,Low
2052,Damaged Product,Chandigarh,High
2053,Damaged Product,Pune,High
2054,Missing Item,Delhi,Medium
2055,Missing Item,Pune,Low
2056,Missing Item,Delhi,Low
2057,Late Delivery,Mumbai,Low
2058,Damaged Product,Pune,Medium
2059,Wrong Item,Mumbai,Low
2060,Late Delivery,Chandigarh,High
2061,Late Delivery,Mumbai,High
2062,Wrong Item,Chandigarh,Medium
2063,Late Delivery,Chandigarh,High
2064,Wrong Item,Chandigarh,High
2065,Wrong Item,Chandigarh,Low
2066,Missing Item,Delhi,Medium
2067,Missing Item,Mumbai,Medium
2068,Damaged Product,Delhi,High
2069,Late Delivery,Mumbai,Medium
2070,Late Delivery,Bangalore,Low
2071,Damaged Product,Delhi,Medium
2072,Damaged Product,Bangalore,High
2073,Wrong Item,Bangalore,High
2074,Wrong Item,Pune,High
2075,Wrong Item,Pune,Medium
2076,Wrong Item,Bangalore,Medium
2077,Wrong Item,Bangalore,High
2078,Missing Item,Chandigarh,Medium
2079,Late Delivery,Bangalore,Low
2080,Wrong Item,Delhi,High
2081,Wrong Item,Mumbai,Medium
2082,Wrong Item,Bangalore,Medium
2083,Damaged Product,Delhi,High
2084,Missing Item,Bangalore,Low
2085,Damaged Product,Chandigarh,Low
2086,Wrong Item,Bangalore,Medium
2087,Late Delivery,Pune,High
2088,Late Delivery,Delhi,Low
2089,Damaged Product,Chandigarh,Medium
2090,Late Delivery,Pune,Medium
2091,Wrong Item,Bangalore,High
2092,Damaged Product,Bangalore,Low
2093,Wrong Item,Mumbai,High
2094,Missing Item,Bangalore,Low
2095,Wrong Item,Bangalore,Medium
2096,Missing Item,Chandigarh,Medium
2097,Damaged Product,Delhi,High
2098,Late Delivery,Delhi,Medium
2099,Missing Item,Delhi,Low
2100,Missing Item,Chandigarh,Medium
2101,Wrong Item,Pune,Medium
2102,Damaged Product,Bangalore,Medium
2103,Missing Item,Delhi,Medium
2104,Damaged Product,Mumbai,High
2105,Damaged Product,Mumbai,Low
2106,Late Delivery,Pune,Low
2107,Missing Item,Pune,Medium
2108,Wrong Item,Bangalore,Low
2109,Damaged Product,Delhi,Medium
2110,Damaged Product,Chandigarh,Low
2111,Late Delivery,Delhi,Low
2112,Damaged Product,Chandigarh,Medium
2113,Damaged Product,Delhi,Low
2114,Late Delivery,Mumbai,High
2115,Late Delivery,Bangalore,Low
2116,Missing Item,Pune,Low
2117,Missing Item,Pune,Medium
2118,Late Delivery,Bangalore,Medium
2119,Late Delivery,Mumbai,High
2120,Damaged Product,Chandigarh,Low
2121,Missing Item,Pune,High
2122,Wrong Item,Delhi,Medium
2123,Late Delivery,Delhi,High
2124,Wrong Item,Chandigarh,Medium
2125,Late Delivery,Bangalore,Medium
2126,Missing Item,Mumbai,High
2127,Late Delivery,Pune,Medium
2128,Missing Item,Pune,Low
2129,Missing Item,Chandigarh,Medium
2130,Damaged Product,Pune,High
2131,Missing Item,Pune,Medium
2132,Damaged Product,Chandigarh,High
2133,Damaged Product,Bangalore,High
2134,Late Delivery,Delhi,Low
2135,Late Delivery,Delhi,High
2136,Wrong Item,Delhi,Medium
2137,Late Delivery,Chandigarh,Medium
2138,Wrong Item,Bangalore,High
2139,Damaged Product,Mumbai,Medium
2140,Wrong Item,Pune,Low
2141,Late Delivery,Mumbai,Medium
2142,Wrong Item,Bangalore,High
2143,Late Delivery,Chandigarh,Low
2144,Late Delivery,Delhi,High
2145,Wrong Item,Chandigarh,Low
2146,Wrong Item,Mumbai,Low
2147,Missing Item,Delhi,Medium
2148,Late Delivery,Pune,High
2149,Missing Item,Bangalore,Medium
2150,Wrong Item,Pune,Medium
2151,Wrong Item,Bangalore,Low
2152,Late Delivery,Mumbai,Medium
2153,Late Delivery,Bangalore,Low
2154,Late Delivery,Bangalore,High
2155,Damaged Product,Pune,High
2156,Missing Item,Chandigarh,Low
2157,Late Delivery,Delhi,Medium
2158,Missing Item,Pune,Medium
2159,Wrong Item,Chandigarh,High
2160,Late Delivery,Pune,Low
2161,Wrong Item,Bangalore,Medium
2162,Wrong Item,Bangalore,High
2163,Wrong Item,Mumbai,High
2164,Damaged Product,Pune,High
2165,Late Delivery,Pune,Medium
2166,Wrong Item,Mumbai,Medium
2167,Missing Item,Delhi,Medium
2168,Wrong Item,Pune,Medium
2169,Missing Item,Mumbai,High
2170,Missing Item,Mumbai,Low
2171,Wrong Item,Bangalore,High
2172,Missing Item,Mumbai,High
2173,Late Delivery,Chandigarh,Low
2174,Missing Item,Chandigarh,Low
2175,Late Delivery,Bangalore,High
2176,Late Delivery,Chandigarh,Medium
2177,Wrong Item,Bangalore,High
2178,Late Delivery,Mumbai,High
2179,Late Delivery,Mumbai,Medium
2180,Damaged Product,Pune,Medium
2181,Damaged Product,Chandigarh,High
2182,Damaged Product,Delhi,High
2183,Missing Item,Delhi,Low
2184,Wrong Item,Pune,Medium
2185,Late Delivery,Bangalore,Low
2186,Wrong Item,Bangalore,Medium
2187,Wrong Item,Mumbai,Medium
2188,Damaged Product,Bangalore,Medium
2189,Missing Item,Chandigarh,High
2190,Wrong Item,Pune,Medium
2191,Late Delivery,Delhi,Low
2192,Missing Item,Mumbai,Low
2193,Wrong Item,Pune,Low
2194,Damaged Product,Bangalore,Low
2195,Late Delivery,Bangalore,Low
2196,Missing Item,Mumbai,Low
2197,Late Delivery,Chandigarh,High
2198,Late Delivery,Mumbai,Medium
2199,Wrong Item,Bangalore,High
2200,Damaged Product,Mumbai,Medium
2201,Missing Item,Mumbai,Low
2202,Wrong Item,Pune,Low
2203,Late Delivery,Bangalore,High
2204,Missing Item,Pune,High
2205,Missing Item,Chandigarh,High
2206,Late Delivery,Delhi,High
2207,Wrong Item,Chandigarh,Medium
2208,Wrong Item,Pune,Medium
2209,Missing Item,Delhi,High
2210,Late Delivery,Bangalore,Medium
2211,Missing Item,Chandigarh,Medium
2212,Late Delivery,Delhi,Medium
2213,Damaged Product,Pune,Medium
2214,Missing Item,Mumbai,High
2215,Missing Item,Bangalore,Low
2216,Missing Item,Mumbai,High
2217,Wrong Item,Bangalore,High
2218,Wrong Item,Pune,Low
2219,Missing Item,Pune,Low
2220,Wrong Item,Pune,Low
2221,Damaged Product,Chandigarh,Low
2222,Missing Item,Chandigarh,Low
2223,Late Delivery,Bangalore,Low
2224,Damaged Product,Mumbai,High
2225,Missing Item,Pune,Medium
2226,Late Delivery,Bangalore,High
2227,Missing Item,Bangalore,High
2228,Damaged Product,Mumbai,Low
2229,Missing Item,Delhi,Medium
2230,Late Delivery,Pune,Low
2231,Wrong Item,Mumbai,High
2232,Damaged Product,Chandigarh,Low
2233,Wrong Item,Delhi,Low
2234,Damaged Product,Bangalore,Medium
2235,Missing Item,Pune,Low
2236,Missing Item,Mumbai,High
2237,Late Delivery,Chandigarh,Low
2238,Wrong Item,Bangalore,Medium
2239,Wrong Item,Pune,Low
2240,Missing Item,Delhi,Low
2241,Late Delivery,Mumbai,Medium
2242,Missing Item,Delhi,High
2243,Wrong Item,Chandigarh,Medium
2244,Missing Item,Mumbai,Medium
2245,Missing Item,Pune,High
2246,Wrong Item,Delhi,Low
2247,Missing Item,Delhi,Low
2248,Late Delivery,Mumbai,Low
2249,Late Delivery,Bangalore,Low
2250,Damaged Product,Bangalore,High
2251,Wrong Item,Mumbai,Low
2252,Wrong Item,Chandigarh,Medium
2253,Missing Item,Delhi,Low
2254,Damaged Product,Mumbai,Medium
2255,Late Delivery,Bangalore,Medium
2256,Damaged Product,Pune,High
2257,Late Delivery,Mumbai,Low
2258,Late Delivery,Mumbai,Low
2259,Late Delivery,Pune,Low
2260,Damaged Product,Bangalore,Low
2261,Missing Item,Chandigarh,Medium
2262,Missing Item,Delhi,Low
2263,Damaged Product,Chandigarh,High
2264,Wrong Item,Pune,Low
2265,Late Delivery,Mumbai,Low
2266,Wrong Item,Bangalore,High
2267,Late Delivery,Bangalore,Medium
2268,Late Delivery,Mumbai,Medium
2269,Wrong Item,Chandigarh,High
2270,Damaged Product,Bangalore,Medium
2271,Wrong Item,Bangalore,Low
2272,Late Delivery,Pune,Low
2273,Late Delivery,Mumbai,High
2274,Damaged Product,Delhi,Medium
2275,Damaged Product,Delhi,Medium
2276,Late Delivery,Bangalore,Medium
2277,Damaged Product,Bangalore,High
2278,Wrong Item,Bangalore,Medium
2279,Damaged Product,Mumbai,Low
2280,Wrong Item,Mumbai,Low
2281,Missing Item,Mumbai,Low
2282,Wrong Item,Chandigarh,High
2283,Late Delivery,Bangalore,Low
2284,Damaged Product,Mumbai,Low
2285,Missing Item,Bangalore,Low
2286,Damaged Product,Delhi,Medium
2287,Wrong Item,Mumbai,Medium
2288,Wrong Item,Chandigarh,Low
2289,Damaged Product,Delhi,High
2290,Wrong Item,Pune,Low
2291,Wrong Item,Bangalore,High
2292,Wrong Item,Chandigarh,Medium
2293,Wrong Item,Pune,Low
2294,Damaged Product,Chandigarh,Medium
2295,Missing Item,Bangalore,Low
2296,Late Delivery,Mumbai,Medium
2297,Late Delivery,Pune,Low
2298,Damaged Product,Pune,Low
2299,Wrong Item,Pune,Low
2300,Wrong Item,Delhi,High
2301,Late Delivery,Pune,High
2302,Wrong Item,Delhi,Low
2303,Missing Item,Bangalore,Low
2304,Missing Item,Chandigarh,Low
2305,Missing Item,Mumbai,Low
2306,Damaged Product,Pune,Medium
2307,Late Delivery,Mumbai,High
2308,Wrong Item,Pune,High
2309,Damaged Product,Mumbai,Medium
2310,Wrong Item,Pune,Low
2311,Wrong Item,Bangalore,Low
2312,Damaged Product,Chandigarh,Medium
2313,Wrong Item,Mumbai,Low
2314,Damaged Product,Delhi,High
2315,Damaged Product,Delhi,Medium
2316,Wrong Item,Pune,Medium
2317,Wrong Item,Chandigarh,High
2318,Wrong Item,Bangalore,Low
2319,Missing Item,Delhi,Low
2320,Late Delivery,Delhi,High
2321,Late Delivery,Delhi,Low
2322,Damaged Product,Mumbai,Medium
2323,Wrong Item,Pune,Low
2324,Late Delivery,Chandigarh,High
2325,Damaged Product,Delhi,Low
2326,Missing Item,Mumbai,High
2327,Wrong Item,Chandigarh,Low
2328,Late Delivery,Mumbai,High
2329,Late Delivery,Pune,Low
2330,Wrong Item,Delhi,Low
2331,Damaged Product,Mumbai,Low
2332,Damaged Product,Chandigarh,Medium
2333,Missing Item,Delhi,Medium
2334,Missing Item,Mumbai,High
